10.62979793548584,Z17481737,Cc1[nH]c(SC(C)C(=O)Nc2ccc(F)cc2)nc1Cc1ccccc1
10.592970848083496,Z29352180,O=C(Nc1ccc2c(c1)CCC2)c1cc2ccccc2[nH]1
10.569448471069336,Z184976032,Cc1ccc(NC(=O)c2cc3ccccc3c(=O)[nH]2)c(O)c1
10.569099426269533,Z63470121,O=C(Nc1ccc2c(c1)CCC2)c1cc2ccccc2c(=O)[nH]1
10.564531326293944,Z955910094,Cc1n[nH]cc1CNc1ncnc2cc(Cl)ccc12
10.544652938842773,Z118595214,O=c1[nH]c2ccc(-c3csc(-c4ccc(O)cc4)n3)cc2[nH]1
10.51439380645752,Z92382642,CC(Sc1ncc(-c2ccc(F)cc2)[nH]1)C(N)=O
10.506643295288086,Z1023374500,O=C(Nc1ccnn1CCc1ccccc1)c1cn2cccnc2n1
10.471123695373537,Z48863050,Oc1ccc(-c2csc(-c3cccs3)n2)c(O)c1
10.43863582611084,Z237450142,O=C(Nc1ccc2[nH]ncc2c1)c1cccc(Br)c1
10.387979507446287,Z261769638,COc1ccc(C(=O)Nc2ccc3[nH]ncc3c2)cc1
10.385923385620117,Z145148158,Cc1ccc(NC(=O)c2[nH]c3c(c2C)C(=O)CCC3)c(O)c1
10.317307472229004,Z1391662274,Cn1cc(NC(=O)c2ccc3[nH]ccc3c2)cc(Br)c1=O
10.295623779296877,Z18740561,c1ccc(-c2nnc(CSc3nnc[nH]3)o2)cc1
10.29324436187744,Z261771074,Cc1ccc(C(=O)Nc2ccc3[nH]ncc3c2)cc1C
10.256865501403807,Z300690504,Cc1ccc2cc(C(=O)Nc3ncccc3O)[nH]c2c1
10.230278968811037,Z114985250,Cc1nc(-c2c[nH]c(C(=O)Nc3ccc4c(c3)OCO4)c2)cs1
10.199346542358398,Z1190789986,O=C(Nc1ccc2[nH]ccc2c1)C1CCCC1
10.174877166748047,Z335402352,Cc1ccc(C(=O)Nc2ccc3[nH]ncc3c2)c(C)c1
10.152997970581056,Z18740962,CC(Sc1nnc[nH]1)C(=O)Nc1ccc2c(c1)OCO2
10.148185729980467,Z185399774,CCc1[nH]c(C(=O)Nc2ncccc2O)c(C)c1C(=O)OC
10.138361930847168,Z237451766,O=C(Nc1ccc2[nH]ncc2c1)c1ccc(Br)cc1F
10.136394500732422,Z300403470,CC(CCc1ccccc1)NC(=O)c1cc2cc(F)ccc2[nH]1
10.10534954071045,Z32341849,O=C(Nc1ccc(F)cc1F)c1cc(=O)[nH]c(=O)[nH]1
10.098682403564453,Z18356993,Nc1nnc(SCC(=O)Nc2ccc3c(c2)OCO3)[nH]1
10.057785034179688,Z51924834,Cc1c(C(=O)Nc2ccc3c(c2)CCC3)[nH]c2c1C(=O)CCC2
10.032812118530273,Z18357089,NC(=O)c1ccc(NC(=O)CSc2nnc(N)[nH]2)cc1
10.030309677124023,Z261770156,CN(C)c1ccc(C(=O)Nc2ccc3[nH]ncc3c2)cc1
10.021117210388184,DB-5320,O=C(N[C@@H]1Cc2ccccc2[C@H]1O)c1cc2cc(Cl)sc2[nH]1
9.991325378417969,Z1755898236,CC(C)c1nc2c([nH]1)CC(C(=O)N1Cc3ccccc3C1)CC2
9.97060489654541,Z1236322818,C=CCCCN(C)C(=O)Nc1cccc(-c2ccc(=O)[nH]n2)c1
9.954837799072266,Z261769312,O=C(Nc1ccc2[nH]ncc2c1)c1ccncc1
9.953080177307129,Z367062842,O=C(NCC1Cc2ccccc2O1)c1cc(Br)c[nH]1
9.941522598266602,Z366736878,Cc1cc2cc(NC(=O)c3ccc(=O)[nH]n3)ccc2[nH]1
9.936139106750488,Z95981163,O=C(COc1ccccc1)Nc1cccc(N2CCCC2=O)c1
9.928539276123047,Z1574945117,N#Cc1cccc(NCc2ccc(-c3cccnc3)o2)c1
9.915928840637207,Z952434396,O=C(Nc1cccc(-c2ccc(=O)[nH]n2)c1)C1CCC1
9.911751747131348,Z319672954,Cc1ccc2cc(C(=O)Nc3cccc(C(N)=O)c3)[nH]c2c1
9.903304100036621,Z31743465,O=C(Nc1ccccc1F)c1cc(=O)[nH]c(=O)[nH]1
9.900026321411133,Z27748151,O=C(NCc1ccccc1)c1ccc2[nH]c3c(c2c1)CCCC3
9.879168510437012,Z18741632,NC(=O)c1ccc(NC(=O)CSc2nnc[nH]2)cc1
9.861265182495117,Z1480754079,N#CCCCOc1cccc(CNc2ccc3[nH]ncc3c2)c1
9.85702896118164,Z226766922,Cc1nnc(SCC(=O)Nc2nc3ccc(F)cc3s2)[nH]1
9.836774826049805,Z1174078719,O=C(NC1CCN(Cc2ccncc2)CC1)c1ccc(-c2ccccc2)[nH]1
9.818611145019531,Z17481749,Cc1[nH]c(SC(C)C(=O)Nc2ccc(Cl)cc2)nc1Cc1ccccc1
9.816615104675293,Z51811059,Cc1c(C(=O)Nc2ccc3c(c2)OCO3)[nH]c2c1C(=O)CCC2
9.808099746704102,Z232340820,O=C(c1ccc[nH]1)c1cc2cc(Cl)ccc2o1
9.799906730651855,Z18741643,O=C(CSc1nnc[nH]1)Nc1ccc(Cl)cc1F
9.796516418457031,Z729021244,CCc1cccc(NC(=O)c2cc(C)n[nH]2)c1
9.795865058898926,DB-7342,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1[18F]
9.795865058898926,DB-10390,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F
9.78599739074707,Z2273565567,CCNc1ccc(F)cc1NC(=O)c1cc2n(n1)CCCC2
